Year,MID_LATITUDE,SEX,LENGTH,CLUTCH_SIZE
1985,57.15917,2,19,0
1985,57.3375,2,119,6
1985,57.3375,2,120,6
1985,57.3375,2,113,6
1985,57.3375,2,122,6
1985,57.3375,2,148,6
1985,57.3375,2,113,1
1985,57.3375,2,120,6
1985,57.3375,2,117,1
1985,57.3375,2,125,1
1985,57.50683,2,108,6
1985,57.34925,2,112,1
1986,57.50125,2,119,2
1986,57.33434,2,134,1
1986,57.17617,2,124,6
1986,57.17617,2,126,6
1986,57.17617,2,130,6
1986,57.17617,2,138,6
1986,57.17617,2,128,6
1986,57.17617,2,118,6
1986,57.17617,2,118,6
1986,57.17617,2,110,6
1986,57.17617,2,109,6
1986,57.17617,2,118,6
1986,57.17617,2,142,6
1986,57.17617,2,114,6
1986,57.17617,2,134,6
1986,57.17617,2,119,6
1986,57.17617,2,127,6
1986,57.17617,2,120,6
1986,57.17617,2,120,6
1986,57.17617,2,122,6
1986,57.17617,2,129,6
1986,57.17617,2,116,6
1986,57.17617,2,121,6
1986,57.17617,2,120,6
1986,57.17617,2,129,6
1986,57.17617,2,121,6
1986,57.17617,2,123,6
1986,57.17617,2,127,6
1986,57.17617,2,135,6
1986,57.17617,2,127,6
1986,57.17617,2,120,6
1986,57.17617,2,128,6
1986,57.17617,2,117,6
1986,57.17617,2,120,6
1986,57.17617,2,122,6
1986,57.17617,2,136,6
1986,57.17617,2,134,6
1986,57.17617,2,122,6
1986,57.17617,2,122,6
1986,57.17617,2,118,6
1986,57.17617,2,120,6
1986,57.17617,2,114,6
1986,57.17617,2,119,6
1986,57.17617,2,117,5
1986,57.17617,2,129,6
1986,57.17617,2,129,6
1986,57.17617,2,131,6
1986,57.17617,2,115,4
1986,57.17617,2,111,6
1986,57.17617,2,121,6
1986,57.17617,2,121,6
1986,57.17617,2,120,5
1986,57.17617,2,123,6
1986,57.17617,2,128,6
1986,57.17617,2,122,6
1986,57.17617,2,114,6
1986,57.17617,2,121,6
1986,57.17617,2,114,6
1986,57.17617,2,128,6
1986,57.17617,2,136,4
1986,57.17617,2,126,6
1986,57.17617,2,129,6
1986,57.17617,2,108,6
1986,57.17617,2,118,6
1986,57.17617,2,127,4
1986,57.17617,2,133,6
1986,57.17617,2,125,6
1986,57.17617,2,123,6
1986,57.17617,2,123,6
1986,57.17617,2,135,6
1986,57.17617,2,122,6
1986,57.17617,2,126,6
1986,57.17617,2,116,6
1986,57.17617,2,113,6
1986,57.17617,2,114,6
1986,57.17617,2,133,6
1986,57.17617,2,122,6
1986,57.17617,2,117,6
1986,57.17617,2,113,6
1986,57.17617,2,125,6
1986,57.17617,2,135,6
1986,57.17617,2,136,6
1986,57.17617,2,132,6
1986,57.17617,2,135,6
1986,57.17617,2,101,1
1986,57.17617,2,112,6
1986,57.17617,2,116,5
1986,57.17617,2,119,6
1986,57.17617,2,122,6
1986,57.17617,2,130,6
1986,57.17617,2,125,6
1986,57.17617,2,122,6
1986,57.17617,2,134,6
1986,57.17617,2,114,6
1986,57.17617,2,129,6
1986,57.17617,2,128,6
1986,57.17617,2,122,6
1986,58.0105,2,109,1
1986,60.16775,2,78,0
1986,60.16775,2,72,0
1986,59.82192,2,49,0
1986,59.82192,2,29,0
1986,59.66167,2,34,0
1987,58.00667,2,74,0
1987,56.6475,2,11,0
1987,56.99858,2,121,6
1987,56.99858,2,130,1
1987,56.99858,2,107,1
1987,56.99858,2,139,6
1987,56.99858,2,128,6
1987,56.99858,2,138,5
1987,56.99858,2,128,6
1987,57.15292,2,121,6
1987,57.33575,2,71,0
1987,57.33575,2,71,0
1987,57.33575,2,82,0
1987,57.33575,2,65,0
1987,57.33575,2,67,0
1987,57.33575,2,68,0
1987,57.33575,2,114,1
1987,57.33575,2,87,1
1987,57.33575,2,66,0
1987,57.33575,2,72,0
1987,57.33575,2,122,1
1987,57.33575,2,70,0
1987,57.33575,2,75,0
1987,57.33575,2,77,0
1987,57.33575,2,73,0
1987,57.33575,2,74,0
1987,57.33575,2,71,0
1987,57.33575,2,74,0
1987,57.33575,2,78,0
1987,60.17792,2,22,0
1987,60.17792,2,77,0
1987,60.17792,2,96,6
1987,60.17792,2,75,0
1987,60.17792,2,79,0
1987,60.17792,2,78,0
1987,60.17792,2,75,0
1987,60.17792,2,76,0
1987,60.6575,2,74,0
1987,60.34092,2,84,0
1988,60.32375,2,107,6
1988,56.84042,2,129,6
1988,56.84042,2,128,6
1988,56.84042,2,142,6
1988,57.16608,2,49,0
1988,57.16608,2,53,0
1988,57.16608,2,54,0
1988,57.16608,2,56,0
1988,57.16608,2,56,0
1988,57.16608,2,55,0
1988,57.16608,2,53,0
1988,57.16608,2,46,0
1988,57.16608,2,55,0
1988,57.16608,2,50,0
1988,57.16608,2,65,0
1988,57.16608,2,49,0
1988,57.16608,2,108,6
1988,57.16608,2,52,0
1988,57.16608,2,52,0
1988,57.16608,2,51,0
1988,57.16608,2,46,0
1988,57.16608,2,90,0
1988,57.16608,2,52,0
1988,57.16608,2,82,0
1988,57.16608,2,52,0
1988,57.16608,2,45,0
1988,57.16608,2,52,0
1988,57.16608,2,129,6
1988,57.16608,2,52,0
1988,57.16608,2,51,0
1988,57.16608,2,57,0
1988,57.16608,2,133,1
1988,57.16608,2,51,0
1988,57.16608,2,61,0
1988,57.16608,2,55,0
1988,57.16608,2,52,0
1988,57.16608,2,49,0
1988,57.16608,2,53,0
1988,57.16608,2,62,0
1988,57.16608,2,52,0
1988,57.05567,2,99,5
1988,57.05567,2,74,0
1988,57.05567,2,138,6
1988,57.05567,2,129,1
1988,57.05567,2,125,1
1988,57.05567,2,93,6
1988,57.05567,2,129,6
1988,57.05567,2,128,6
1988,57.05567,2,129,6
1988,57.05567,2,125,6
1988,57.37109,2,85,0
1988,57.37109,2,79,0
1988,57.37109,2,118,2
1988,57.82842,2,63,0
1988,57.82842,2,105,6
1988,60.16483,2,68,0
1988,60.16483,2,109,1
1988,60.16483,2,54,0
1988,60.16483,2,81,0
1988,60.16483,2,81,0
1988,60.16483,2,72,0
1988,60.16483,2,78,0
1988,60.16483,2,93,0
1988,60.16483,2,82,0
1988,60.16483,2,73,0
1988,60.16483,2,91,1
1988,60.16483,2,81,0
1988,60.16483,2,83,0
1988,60.16483,2,84,0
1988,60.16483,2,56,0
1988,60.16483,2,83,0
1988,60.16483,2,98,1
1988,60.16483,2,89,1
1988,60.16483,2,68,0
1988,60.16483,2,85,0
1988,60.16483,2,80,0
1988,59.67367,2,86,1
1989,56.9985,2,87,0
1989,56.9985,2,87,0
1989,57.14375,2,56,0
1989,57.14375,2,69,0
1989,57.14375,2,67,0
1989,57.14375,2,56,0
1989,57.14375,2,78,0
1989,57.14375,2,134,6
1989,57.14375,2,78,0
1989,57.14375,2,68,0
1989,57.14375,2,61,0
1989,57.14375,2,48,0
1989,57.14375,2,42,0
1989,57.14375,2,67,0
1989,57.14375,2,66,0
1989,57.14375,2,62,0
1989,57.14375,2,59,0
1989,57.14375,2,61,0
1989,57.14375,2,57,0
1989,57.14375,2,59,0
1989,57.14375,2,59,0
1989,57.14375,2,64,0
1989,57.3455,2,71,0
1989,57.3455,2,77,0
1989,57.50975,2,65,0
1989,57.50975,2,74,0
1989,57.50975,2,73,0
1989,57.50975,2,65,0
1989,57.50975,2,61,0
1989,57.50975,2,62,0
1989,57.50975,2,70,0
1989,57.50975,2,67,0
1989,57.50975,2,69,0
1989,57.50975,2,59,0
1989,57.50975,2,70,0
1989,57.50975,2,69,0
1989,57.50975,2,63,0
1989,57.50975,2,67,0
1989,57.50975,2,65,0
1989,57.50975,2,60,0
1989,57.50975,2,81,0
1989,57.50975,2,63,0
1989,57.50975,2,64,0
1989,57.50975,2,131,1
1989,57.50975,2,57,0
1989,57.50975,2,60,0
1989,57.50975,2,68,0
1989,57.50975,2,68,0
1989,57.50975,2,65,0
1989,57.50975,2,68,0
1989,57.50975,2,58,0
1989,57.50975,2,69,0
1989,57.50975,2,60,0
1989,57.50975,2,69,0
1989,57.50975,2,65,0
1989,57.50975,2,66,0
1989,57.50975,2,61,0
1989,57.50975,2,58,0
1989,57.50975,2,68,0
1989,57.50975,2,69,0
1989,57.50975,2,82,0
1989,57.50975,2,61,0
1989,57.50975,2,106,6
1989,57.50975,2,66,0
1989,57.50975,2,59,0
1989,57.50975,2,72,0
1989,57.50975,2,70,0
1989,57.50975,2,69,0
1989,57.50975,2,63,0
1989,57.50975,2,61,0
1989,57.50975,2,60,0
1989,57.50975,2,64,0
1989,57.50975,2,58,0
1989,57.50975,2,56,0
1989,57.50975,2,74,0
1989,57.50975,2,126,1
1989,57.50975,2,65,0
1989,57.50975,2,65,0
1989,57.50975,2,58,0
1989,57.50975,2,65,0
1989,57.50975,2,62,0
1989,57.50975,2,64,0
1989,57.50975,2,55,0
1989,57.50975,2,71,0
1989,57.50975,2,64,0
1989,57.50975,2,62,0
1989,57.50975,2,64,0
1989,57.50975,2,60,0
1989,57.50975,2,71,0
1989,57.50975,2,65,0
1989,57.50975,2,55,0
1989,57.50975,2,65,0
1989,57.50975,2,61,0
1989,57.50975,2,62,0
1989,57.50975,2,65,0
1989,57.50975,2,69,0
1989,57.50975,2,61,0
1989,57.50975,2,70,0
1989,57.50975,2,67,0
1989,57.50975,2,61,0
1989,57.50975,2,70,0
1989,57.50975,2,62,0
1989,57.50975,2,67,0
1989,57.50975,2,63,0
1989,57.50975,2,63,0
1989,57.50975,2,61,0
1989,57.50975,2,60,0
1989,57.50975,2,57,0
1989,57.50975,2,72,0
1989,57.50975,2,61,0
1989,57.50975,2,72,0
1989,57.50975,2,64,0
1989,57.50975,2,68,0
1989,57.50975,2,66,0
1989,57.50975,2,64,0
1989,57.50975,2,68,0
1989,57.50975,2,63,0
1989,57.50975,2,67,0
1989,57.50975,2,62,0
1989,57.50975,2,62,0
1989,57.50975,2,76,0
1989,57.50975,2,66,0
1989,57.50975,2,62,0
1989,57.50975,2,58,0
1989,57.50975,2,62,0
1989,57.68492,2,67,0
1989,57.65934,2,128,1
1989,59.83467,2,79,0
1989,60.00208,2,82,1
1989,60.00208,2,82,0
1989,60.00208,2,89,1
1989,60.00208,2,76,0
1989,60.00208,2,81,0
1989,60.00208,2,89,1
1989,60.17375,2,74,0
1989,60.17375,2,103,1
1989,60.17375,2,79,0
1989,60.17375,2,55,0
1989,60.17375,2,83,0
1989,60.17375,2,81,0
1989,60.17375,2,95,1
1989,60.17375,2,62,0
1989,60.17375,2,68,0
1989,60.17375,2,57,0
1989,60.17375,2,69,0
1989,60.17375,2,86,0
1989,60.17375,2,90,1
1989,60.17375,2,94,1
1989,60.17375,2,88,1
1989,60.17375,2,82,1
1989,60.17375,2,96,1
1989,60.17375,2,80,0
1989,60.17375,2,81,0
1989,60.17375,2,86,0
1989,60.17375,2,75,0
1989,60.17375,2,77,0
1989,60.17375,2,56,0
1989,60.17375,2,74,0
1989,60.17375,2,74,0
1989,60.17375,2,97,1
1989,60.17375,2,96,1
1989,60.17375,2,53,0
1989,60.17375,2,76,0
1989,60.17375,2,75,0
1989,60.17375,2,77,0
1989,60.17375,2,103,1
1989,60.17375,2,56,0
1989,60.17375,2,59,0
1989,60.17375,2,90,6
1989,60.17375,2,76,0
1989,60.17375,2,81,0
1989,60.17375,2,65,0
1989,60.17375,2,80,0
1989,60.17375,2,98,6
1989,60.17375,2,71,0
1989,60.17375,2,63,0
1989,60.17375,2,77,0
1989,60.17375,2,62,0
1989,60.17375,2,63,0
1989,60.17375,2,62,0
1989,60.17375,2,90,0
1989,60.17375,2,78,0
1989,60.17375,2,66,0
1989,60.17375,2,95,6
1989,60.17375,2,88,0
1989,60.17375,2,60,0
1989,60.17375,2,82,0
1989,60.17375,2,63,0
1989,60.17375,2,80,0
1989,60.17375,2,88,1
1989,60.17375,2,64,0
1989,60.17375,2,82,0
1989,60.17375,2,66,0
1989,60.33117,2,92,6
1990,57.66467,2,51,0
1990,57.16775,2,111,6
1990,57.16775,2,102,6
1990,57.16775,2,117,6
1990,57.16775,2,125,1
1990,57.16775,2,97,1
1990,57.16775,2,128,6
1990,57.16775,2,118,6
1990,57.16775,2,102,1
1990,57.16775,2,137,1
1990,57.16775,2,127,1
1990,57.16775,2,127,6
1990,57.16775,2,104,6
1990,57.16775,2,107,6
1990,57.16775,2,127,6
1990,57.16775,2,95,1
1990,57.16775,2,112,6
1990,57.16775,2,101,6
1990,57.16775,2,117,6
1990,57.16775,2,112,6
1990,57.35675,2,100,1
1990,57.35675,2,140,6
1990,57.35675,2,97,6
1990,57.35675,2,119,6
1990,57.35675,2,101,6
1990,57.35675,2,100,1
1990,57.35675,2,102,6
1990,57.35675,2,123,6
1990,57.35675,2,111,6
1990,57.35675,2,116,6
1990,57.35675,2,92,1
1990,57.35675,2,91,1
1990,57.35675,2,107,6
1990,57.35675,2,99,1
1990,57.35675,2,97,1
1990,57.35675,2,104,6
1990,57.35675,2,101,1
1990,57.35675,2,106,1
1990,57.35675,2,114,6
1990,57.35675,2,104,1
1990,57.35675,2,116,6
1990,57.35675,2,103,6
1990,57.35675,2,95,1
1990,57.35675,2,105,6
1990,57.35675,2,113,6
1990,57.35675,2,93,6
1990,57.35675,2,93,1
1990,57.35675,2,98,6
1990,57.35675,2,119,6
1990,57.35675,2,102,6
1990,57.35675,2,105,6
1990,57.35675,2,102,6
1990,57.35675,2,98,1
1990,57.35675,2,87,1
1990,57.35675,2,111,6
1990,57.35675,2,98,6
1990,57.35675,2,102,6
1990,57.35675,2,100,6
1990,57.50925,2,77,0
1990,57.50925,2,104,0
1990,57.50925,2,80,0
1990,57.50925,2,92,0
1990,57.50925,2,97,0
1990,57.50925,2,92,0
1990,57.50925,2,109,0
1990,57.50925,2,80,0
1990,57.50925,2,92,0
1990,57.50925,2,80,0
1990,57.50925,2,82,0
1990,57.50925,2,87,0
1990,57.50925,2,95,0
1990,57.50925,2,114,6
1990,57.50925,2,77,0
1990,57.50925,2,79,0
1990,57.50925,2,97,0
1990,57.50925,2,77,0
1990,57.50925,2,82,0
1990,57.50925,2,86,0
1990,57.50925,2,94,0
1990,57.50925,2,76,0
1990,57.50925,2,92,0
1990,57.50925,2,89,0
1990,57.50925,2,87,0
1990,57.50925,2,92,0
1990,57.50925,2,90,0
1990,57.50925,2,87,0
1990,57.50925,2,80,0
1990,57.50925,2,87,0
1990,57.50925,2,92,0
1990,57.50925,2,97,0
1990,57.50925,2,75,0
1990,57.50925,2,89,0
1990,57.50925,2,99,0
1990,57.50925,2,95,0
1990,57.50925,2,77,0
1990,57.50925,2,97,0
1990,57.50925,2,75,0
1990,57.50925,2,97,0
1990,57.50925,2,84,0
1990,57.50925,2,92,0
1990,57.50925,2,80,0
1990,57.50925,2,87,0
1990,57.50925,2,100,6
1990,57.50925,2,92,0
1990,57.50925,2,85,0
1990,57.50925,2,87,0
1990,57.50925,2,87,0
1990,57.50925,2,86,0
1990,57.50925,2,80,0
1990,57.50925,2,82,0
1990,57.50925,2,85,0
1990,57.50925,2,87,0
1990,57.50925,2,82,0
1990,57.50925,2,75,0
1990,57.50925,2,75,0
1990,57.50925,2,92,0
1990,57.50925,2,78,0
1990,57.50925,2,81,0
1990,57.50925,2,85,0
1990,57.50925,2,94,0
1990,57.50925,2,104,6
1990,57.50925,2,92,0
1990,57.50925,2,76,0
1990,57.50925,2,114,6
1990,57.50925,2,89,0
1990,57.50925,2,90,0
1990,57.50925,2,82,0
1990,57.36875,2,144,6
1990,57.36875,2,144,6
1990,57.36875,2,139,1
1990,57.36875,2,111,1
1990,59.84617,2,86,0
1990,60.1805,2,67,0
1990,60.1805,2,87,0
1990,60.1805,2,68,0
1990,60.1805,2,75,0
1990,60.1805,2,85,0
1990,60.1805,2,76,0
1990,60.1805,2,80,0
1990,60.1805,2,82,0
1990,60.1805,2,76,0
1990,60.1805,2,92,0
1990,60.1805,2,77,0
1990,60.32792,2,78,0
1990,60.64667,2,78,0
1990,60.64667,2,79,0
1990,61.357,2,101,3
1990,57.49283,2,87,0
1990,57.49283,2,89,0
1990,57.49283,2,81,0
1990,57.49283,2,98,0
1990,57.49283,2,81,0
1990,57.49283,2,101,0
1990,57.49283,2,87,0
1990,57.49283,2,79,0
1990,57.49283,2,81,0
1990,57.49283,2,81,0
1990,57.49283,2,91,0
1990,57.49283,2,79,0
1990,57.49283,2,81,0
1990,57.49283,2,87,0
1990,57.49283,2,87,0
1990,57.49283,2,77,0
1990,57.49283,2,103,0
1990,57.49283,2,82,0
1990,57.33884,2,71,0
1990,57.33884,2,111,6
1990,57.33884,2,67,0
1990,57.33884,2,72,0
1990,57.33884,2,80,0
1990,57.33884,2,74,0
1990,57.33884,2,79,0
1990,57.33884,2,73,0
1990,57.33884,2,70,0
1990,57.33884,2,73,0
1990,57.33884,2,73,0
1990,57.33884,2,72,0
1990,57.33884,2,75,0
1990,57.33884,2,73,0
1990,57.33884,2,79,0
1990,57.33884,2,79,0
1990,57.33884,2,72,0
1990,57.33884,2,75,0
1990,57.33884,2,73,0
1990,57.33884,2,71,0
1990,57.33884,2,70,0
1990,57.33884,2,73,0
1990,57.33884,2,71,0
1990,57.33884,2,76,0
1990,57.33884,2,75,0
1990,57.17725,2,78,0
1990,57.17725,2,97,6
1990,57.17725,2,109,6
1990,57.17725,2,80,0
1990,57.17725,2,107,0
1990,57.17725,2,98,1
1990,57.17725,2,91,0
1990,57.17725,2,123,1
1990,57.17725,2,76,0
1990,57.17725,2,110,6
1990,57.17725,2,131,6
1990,57.17725,2,101,6
1990,57.17725,2,99,6
1990,57.17725,2,110,6
1990,57.17725,2,145,1
1990,57.17725,2,135,6
1990,57.17725,2,129,6
1990,57.17725,2,90,0
1990,57.17725,2,138,1
1990,57.17725,2,95,0
1990,57.17725,2,99,6
1990,57.17725,2,101,6
1990,57.17725,2,116,6
1990,57.17725,2,87,0
1990,57.17725,2,92,0
1990,57.17725,2,133,1
1990,57.17725,2,122,1
1990,57.17725,2,103,6
1990,57.17725,2,118,6
1990,57.17725,2,106,6
1990,57.17725,2,87,0
1990,57.17725,2,112,6
1990,57.17725,2,105,1
1990,57.17725,2,139,1
1990,57.17725,2,84,0
1990,57.17725,2,75,0
1990,57.17725,2,104,0
1990,57.17725,2,119,1
1990,57.17725,2,98,0
1990,57.17725,2,130,1
1990,57.17725,2,85,0
1990,57.17725,2,105,1
1990,57.17725,2,103,1
1990,57.17725,2,85,0
1990,57.17725,2,92,0
1990,57.17725,2,116,6
1990,57.17725,2,99,0
1990,57.17725,2,81,0
1990,57.17725,2,129,1
1990,57.17725,2,93,0
1990,57.17725,2,113,2
1990,57.17725,2,128,1
1990,57.17725,2,103,0
1990,57.17725,2,96,0
1990,57.17725,2,101,0
1990,57.17725,2,127,1
1990,57.17725,2,97,0
1990,57.17725,2,143,6
1990,57.17725,2,137,1
1990,57.17725,2,142,1
1990,57.17725,2,90,0
1990,57.00017,2,86,0
1990,57.00017,2,106,6
1990,57.00017,2,108,6
1990,57.00017,2,116,6
1990,57.00017,2,105,6
1990,57.00017,2,110,6
1990,57.00017,2,106,6
1990,57.00017,2,94,6
1990,57.00017,2,137,1
1990,57.00017,2,133,1
1990,57.00017,2,126,6
1990,57.00017,2,113,6
1990,57.00017,2,108,6
1990,57.00017,2,115,6
1990,57.00017,2,105,6
1990,57.00017,2,103,6
1990,57.00017,2,106,6
1990,57.00017,2,105,6
1990,57.00017,2,106,6
1991,57.49809,2,107,6
1991,57.49809,2,122,6
1991,57.49809,2,100,0
1991,57.50767,2,102,0
1991,57.50767,2,82,0
1991,57.50767,2,90,0
1991,57.50767,2,120,0
1991,57.50767,2,84,0
1991,57.50767,2,104,0
1991,57.50767,2,111,0
1991,57.50767,2,81,0
1991,57.50767,2,104,0
1991,57.50767,2,98,0
1991,57.50767,2,97,0
1991,57.50567,2,82,0
1991,57.50567,2,146,1
1991,57.65,2,97,0
1991,57.12708,2,109,5
1991,57.01833,2,56,0
1991,57.10892,2,57,0
1991,57.10892,2,42,0
1991,57.10892,2,68,0
1991,57.10892,2,57,0
1991,57.10892,2,57,0
1991,57.10892,2,44,0
1991,57.10892,2,39,0
1991,57.10892,2,45,0
1991,57.10892,2,41,0
1991,60.16634,2,72,0
1991,60.16634,2,73,0
1991,60.16634,2,77,0
1991,60.16634,2,78,0
1991,60.16634,2,999,0
1991,60.16634,2,90,0
1991,60.16634,2,75,0
1991,60.16634,2,77,0
1991,60.16634,2,86,0
1991,60.16634,2,85,0
1991,60.16634,2,68,0
1991,60.16634,2,82,0
1992,57.50342,2,78,0
1992,57.50342,2,83,0
1992,57.50342,2,76,0
1992,57.50342,2,93,0
1992,57.50342,2,78,0
1992,57.50342,2,74,0
1992,57.50342,2,76,0
1992,57.50342,2,86,0
1992,57.50342,2,94,0
1992,57.50342,2,79,0
1992,57.50342,2,83,0
1992,57.50342,2,80,0
1992,57.50342,2,82,0
1992,57.50342,2,82,0
1992,57.50342,2,76,0
1992,57.50342,2,86,0
1992,57.50342,2,87,0
1992,57.50342,2,82,0
1992,57.50342,2,78,0
1992,57.50342,2,76,0
1992,57.50342,2,112,6
1992,57.50342,2,89,0
1992,57.50342,2,114,6
1992,57.50342,2,82,0
1992,57.50342,2,97,6
1992,57.50342,2,106,6
1992,57.50342,2,83,0
1992,57.50342,2,79,0
1992,57.50342,2,94,0
1992,57.50342,2,98,0
1992,57.50342,2,79,0
1992,57.50342,2,85,0
1992,57.50342,2,86,0
1992,57.50342,2,91,0
1992,57.50342,2,77,0
1992,57.50342,2,92,0
1992,57.50342,2,86,0
1992,57.50342,2,93,0
1992,57.50342,2,84,0
1992,57.50342,2,88,0
1992,57.50342,2,82,0
1992,57.50342,2,83,0
1992,57.50342,2,83,0
1992,57.50342,2,87,0
1992,57.50342,2,74,0
1992,57.50342,2,62,0
1992,57.50342,2,68,0
1992,57.50342,2,78,0
1992,57.50342,2,72,0
1992,57.50342,2,86,0
1992,57.50342,2,85,0
1992,57.50342,2,81,0
1992,57.50342,2,76,0
1992,57.50342,2,76,0
1992,57.50342,2,84,0
1992,57.50342,2,81,0
1992,57.50342,2,78,0
1992,57.50342,2,97,0
1992,57.50342,2,64,0
1992,57.50342,2,82,0
1992,57.50342,2,83,0
1992,57.50342,2,76,0
1992,57.50342,2,87,0
1992,57.50342,2,104,6
1992,57.50342,2,83,0
1992,57.50342,2,85,0
1992,57.33867,2,102,6
1992,57.33867,2,125,6
1992,57.33867,2,102,6
1992,57.33867,2,100,6
1992,57.33867,2,111,6
1992,57.33867,2,93,1
1992,57.33867,2,98,1
1992,57.33867,2,90,1
1992,57.33867,2,94,1
1992,57.33867,2,120,1
1992,57.33867,2,91,1
1992,57.33867,2,91,1
1992,57.33867,2,98,1
1992,57.33867,2,93,1
1992,57.33867,2,94,1
1992,57.33867,2,88,0
1992,57.33867,2,91,1
1992,57.33867,2,106,6
1992,57.33867,2,103,6
1992,57.33867,2,94,6
1992,57.33867,2,115,6
1992,57.33867,2,107,6
1992,57.33867,2,100,6
1992,57.33867,2,105,6
1992,57.33867,2,110,6
1992,57.33867,2,95,6
1992,57.33867,2,97,6
1992,57.33867,2,109,2
1992,57.33867,2,102,1
1992,57.33867,2,106,1
1992,57.33867,2,108,1
1992,56.83533,2,105,1
1992,57.11733,2,101,1
1992,58.6635,2,134,1
1992,60.00059,2,75,0
1992,60.14217,2,49,0
1992,60.32492,2,73,0
1992,60.32492,2,71,0
1992,60.32492,2,74,0
1992,60.32492,2,59,0
1992,60.32492,2,64,0
1992,60.32492,2,68,0
1992,60.66908,2,51,0
1986,57.33267,2,127,5
1986,57.16825,2,127,6
1986,57.16825,2,122,6
1986,57.16825,2,131,6
1986,57.16825,2,118,6
1986,57.16825,2,117,2
1986,57.33284,2,124,6
1986,57.49908,2,76,0
1986,57.65775,2,106,6
1986,56.99484,2,59,0
1986,60.15684,2,70,0
1986,60.66125,2,79,0
1986,60.3285,2,88,0
1986,60.3285,2,76,0
1986,60.3285,2,79,0
1986,60.3285,2,94,1
1986,60.3285,2,78,0
1986,60.3285,2,79,0
1986,60.3285,2,86,0
1986,60.00934,2,58,0
1985,60.163,2,87,1
1985,60.163,2,111,1
1985,60.163,2,70,0
1985,60.163,2,74,0
1985,60.163,2,77,0
1985,60.163,2,73,0
1985,60.163,2,82,0
1985,57.34292,2,28,0
1985,57.50509,2,20,0
1985,58.00484,2,34,0
1985,57.33725,2,133,6
1985,57.33725,2,125,6
1985,57.33725,2,119,6
1985,57.33725,2,118,6
1985,57.33725,2,121,6
1985,57.50158,2,115,6
1985,57.50158,2,123,6
1985,57.0135,2,114,1
1985,57.0135,2,105,1
1985,57.0135,2,110,1
1985,57.0135,2,14,0
1985,57.0135,2,127,1
1985,57.0135,2,116,1
1985,57.0135,2,109,6
1985,57.0135,2,124,6
1985,56.70275,2,105,1
1988,57.32309,2,98,1
1988,59.02784,2,100,6
1988,57.476,2,122,6
1988,57.32558,2,127,6
1988,57.014,2,56,0
1988,60.305,2,66,0
1988,60.305,2,80,0
1988,60.305,2,72,0
1988,60.305,2,61,0
1988,60.305,2,81,0
1988,60.305,2,68,0
1988,60.305,2,63,0
1988,60.305,2,87,5
1988,60.305,2,66,0
1988,60.16767,2,83,0
1988,60.16767,2,66,0
1988,60.16767,2,92,0
1988,60.16767,2,74,0
1988,60.16767,2,85,0
1988,60.16767,2,70,0
1988,60.16767,2,68,0
1988,60.16767,2,84,0
1988,60.16767,2,78,0
1988,60.16767,2,95,5
1988,60.0645,2,78,0
1988,60.0645,2,71,0
1988,60.0645,2,83,0
1988,60.0645,2,44,0
1988,60.3355,2,66,0
1988,60.3355,2,84,0
1988,60.3355,2,71,0
1988,60.3355,2,68,0
1988,60.3355,2,78,0
1988,60.3355,2,80,0
1988,60.3355,2,71,0
1988,60.3355,2,83,0
1988,60.68875,2,74,0
1988,60.68875,2,68,0
1988,60.68875,2,90,0
1988,61.02742,2,77,0
1988,59.56392,2,89,0
1989,57.662,2,103,6
1989,57.50117,2,97,0
1989,57.50117,2,103,1
1989,57.50117,2,105,1
1989,57.50117,2,99,6
1989,57.50117,2,88,0
1989,57.50117,2,94,1
1989,57.50117,2,97,1
1989,57.50117,2,100,6
1989,57.50117,2,89,0
1989,57.50117,2,97,1
1989,57.50117,2,104,6
1989,57.50117,2,101,1
1989,57.50117,2,101,0
1989,57.50117,2,94,1
1989,57.50117,2,104,6
1989,57.50117,2,96,1
1989,57.50117,2,93,0
1989,57.50117,2,91,1
1989,57.50117,2,118,6
1989,57.50117,2,98,1
1989,57.50117,2,101,6
1989,57.50117,2,103,1
1989,57.50117,2,97,1
1989,57.50117,2,91,0
1989,57.50117,2,98,6
1989,57.50117,2,107,6
1989,57.50117,2,99,1
1989,57.50117,2,102,1
1989,57.50117,2,110,6
1989,57.50117,2,97,1
1989,57.50117,2,102,6
1989,57.50117,2,96,0
1989,57.50117,2,93,1
1989,57.50117,2,98,6
1989,57.3265,2,85,0
1989,57.3265,2,131,1
1989,57.13408,2,114,6
1989,57.13408,2,120,6
1989,57.122,2,90,0
1989,57.34525,2,138,1
1989,57.34525,2,124,1
1989,57.51859,2,123,1
1989,57.51859,2,137,1
1989,60.339,2,68,0
1989,60.16284,2,79,1
1989,60.16284,2,89,0
1989,60.16284,2,89,0
1989,60.16284,2,69,0
1989,60.16284,2,81,1
1989,60.16284,2,97,1
1989,60.16284,2,91,0
1989,60.16284,2,74,0
1989,60.16284,2,81,0
1989,60.16284,2,84,0
1989,60.16284,2,87,1
1989,60.16284,2,78,1
1989,60.16284,2,83,0
1989,60.16284,2,83,1
1989,60.16284,2,80,1
1989,60.16284,2,90,1
1989,59.99908,2,81,0
1989,59.99908,2,72,0
1989,59.99908,2,93,0
1989,59.80342,2,84,0
1989,59.84058,2,87,1
1989,60.00092,2,70,0
1989,60.00092,2,75,0
