Year,MID_LATITUDE,SEX,LENGTH,CLUTCH_SIZE
1976,56.66667,2,102,0
1976,56.66667,2,102,0
1976,56.66667,2,97,0
1976,56.66667,2,99,0
1976,56.66667,2,98,0
1976,56.66667,2,126,6
1976,56.66667,2,95,0
1976,56.66667,2,101,0
1976,56.66667,2,97,0
1976,56.66667,2,101,0
1976,56.66667,2,103,0
1976,56.66667,2,95,0
1976,56.66667,2,95,0
1976,56.66667,2,93,0
1976,56.66667,2,96,0
1976,56.66667,2,93,0
1976,56.66667,2,98,0
1976,56.66667,2,96,0
1976,56.66667,2,95,0
1976,56.66667,2,100,0
1976,56.66667,2,90,0
1976,56.66667,2,98,0
1976,56.66667,2,99,0
1976,56.66667,2,96,0
1976,56.66667,2,99,0
1976,56.66667,2,94,0
1976,56.66667,2,90,0
1976,56.66667,2,100,0
1976,56.66667,2,107,0
1976,56.66667,2,94,0
1976,56.66667,2,95,0
1976,56.66667,2,93,0
1976,56.66667,2,102,0
1976,56.66667,2,100,0
1976,56.66667,2,100,0
1976,56.66667,2,103,0
1976,56.66667,2,102,0
1976,56.66667,2,94,0
1976,56.66667,2,96,0
1976,56.66667,2,91,0
1976,56.98333,2,112,6
1976,56.98333,2,999,6
1976,56.98333,2,117,6
1976,56.98333,2,148,6
1976,57.01667,2,81,0
1976,57.01667,2,83,0
1976,57.01667,2,111,1
1976,57.01667,2,89,0
1976,57.01667,2,120,6
1976,57.01667,2,97,0
1976,57.35,2,104,6
1976,57.35,2,105,6
1977,56.65,2,114,1
1977,56.65,2,135,1
1977,56.65,2,110,6
1977,56.65,2,130,1
1977,56.65,2,129,1
1977,56.65,2,128,1
1977,56.65,2,124,1
1977,56.65,2,119,1
1977,56.65,2,104,1
1977,56.65,2,123,6
1977,56.65,2,134,1
1977,56.65,2,129,1
1977,56.65,2,101,1
1977,56.65,2,113,6
1977,56.65,2,136,1
1977,56.65,2,89,1
1977,56.65,2,88,0
1977,56.65,2,114,6
1977,56.65,2,131,1
1977,56.65,2,105,1
1977,56.65,2,79,0
1977,56.65,2,112,6
1977,56.65,2,130,1
1977,56.65,2,112,1
1977,56.65,2,84,0
1977,56.65,2,106,6
1977,56.65,2,136,1
1977,56.65,2,117,1
1977,56.65,2,85,0
1977,56.65,2,124,6
1977,56.65,2,112,1
1977,56.65,2,76,1
1977,56.65,2,75,1
1977,56.65,2,81,0
1977,56.65,2,137,1
1977,56.65,2,138,6
1977,56.65,2,83,1
1977,56.65,2,105,6
1977,56.65,2,95,1
1977,56.65,2,110,6
1977,56.65,2,104,1
1977,56.65,2,110,6
1977,56.65,2,126,1
1977,56.65,2,93,1
1977,56.65,2,92,0
1977,56.65,2,103,5
1977,56.65,2,112,6
1977,56.65,2,120,1
1977,56.65,2,105,6
1977,56.65,2,121,1
1977,56.65,2,127,1
1977,56.65,2,103,1
1977,56.65,2,100,1
1977,56.65,2,129,1
1977,56.65,2,98,1
1977,56.65,2,103,1
1977,56.65,2,135,1
1977,56.65,2,93,1
1977,56.65,2,124,1
1977,56.65,2,140,1
1977,56.65,2,99,1
1977,56.65,2,131,1
1977,56.65,2,108,1
1977,56.65,2,90,1
1977,56.65,2,94,1
1977,56.65,2,122,1
1977,56.65,2,95,1
1977,56.65,2,124,1
1977,56.65,2,89,1
1977,56.65,2,107,1
1977,56.65,2,116,1
1977,56.65,2,107,6
1977,56.65,2,112,1
1977,56.65,2,114,6
1977,56.65,2,127,1
1977,56.65,2,117,6
1977,56.65,2,126,1
1977,56.65,2,145,6
1977,56.65,2,99,1
1977,56.65,2,115,6
1977,56.65,2,139,1
1977,56.65,2,89,1
1977,56.65,2,121,6
1977,56.65,2,117,1
1977,56.65,2,119,6
1977,56.65,2,91,1
1977,56.65,2,108,6
1977,56.65,2,101,1
1977,56.65,2,120,1
1977,56.65,2,112,6
1977,56.65,2,87,1
1977,56.65,2,112,6
1977,56.65,2,125,1
1977,56.65,2,126,6
1977,56.65,2,115,1
1977,56.65,2,93,1
1977,56.65,2,108,6
1977,56.65,2,96,1
1977,56.65,2,123,1
1977,56.65,2,109,6
1977,56.65,2,126,1
1977,56.65,2,105,6
1977,56.65,2,99,1
1977,56.65,2,100,6
1977,56.65,2,138,1
1977,56.65,2,112,6
1977,56.65,2,115,1
1977,56.65,2,111,6
1977,56.65,2,96,1
1977,56.65,2,108,6
1977,57,2,120,1
1977,57,2,130,1
1977,57,2,138,1
1977,57,2,99,1
1977,57,2,103,1
1977,57,2,90,1
1977,57,2,93,1
1977,57,2,124,6
1977,57,2,97,1
1977,57,2,102,6
1977,57,2,106,6
1977,57,2,107,3
1977,57,2,93,1
1977,57,2,105,6
1977,57,2,102,1
1977,57,2,107,1
1977,57,2,85,1
1977,57,2,96,1
1977,57,2,106,1
1977,57,2,92,1
1977,57,2,106,1
1977,57,2,89,1
1977,57,2,91,1
1977,57,2,81,0
1977,57,2,87,0
1977,57,2,93,1
1977,57,2,96,1
1977,57,2,114,6
1977,57,2,83,0
1977,57,2,92,1
1977,57,2,102,1
1977,57.33333,2,105,6
1977,57.33333,2,79,1
1977,57.33333,2,94,1
1977,57.33333,2,105,6
1978,56.66834,2,132,6
1978,56.66834,2,128,0
1978,56.66834,2,127,6
1978,56.66834,2,119,6
1978,57.01,2,129,1
1978,57.01,2,133,1
1978,57.01,2,129,6
1978,57.01,2,117,6
1978,57.01,2,134,6
1978,57.01,2,120,3
1978,57.01,2,124,1
1978,57.01,2,122,6
1978,57.01,2,133,5
1978,57.01,2,124,6
1978,57.01,2,125,5
1978,57.01,2,124,6
1978,57.01,2,129,6
1978,57.01,2,132,6
1978,57.01,2,129,2
1978,57.01,2,108,6
1978,57.01,2,141,6
1978,57.01,2,144,6
1978,57.01,2,108,5
1978,57.01,2,140,2
1978,57.01,2,133,1
1978,57.01,2,126,6
1978,57.01,2,109,6
1978,57.01,2,137,5
1978,57.01,2,133,1
1978,57.01,2,121,6
1978,57.01,2,114,6
1978,57.01,2,97,6
1978,57.01,2,112,6
1978,57.01,2,134,6
1978,57.01,2,114,6
1978,57.01,2,130,5
1978,57.01,2,127,6
1978,57.01,2,150,6
1978,57.01,2,138,2
1978,57.01,2,120,6
1978,57.01,2,122,6
1978,57.01,2,131,5
1978,57.01,2,118,5
1978,57.01,2,125,6
1978,57.01,2,140,1
1978,57.01,2,155,6
1978,57.01,2,150,1
1978,57.01,2,142,6
1978,57.01,2,114,5
1978,57.01,2,112,6
1978,57.01,2,119,6
1978,57.01,2,113,5
1978,57.01,2,125,2
1978,57.01,2,125,6
1978,57.01,2,133,6
1978,57.01,2,116,5
1978,57.01,2,118,6
1978,57.01,2,140,5
1978,57.01,2,134,6
1978,57.01,2,111,6
1978,57.01,2,133,1
1978,57.01,2,95,5
1978,57.01,2,106,1
1978,57.01,2,116,6
1978,57.01,2,113,6
1978,57.01,2,125,6
1978,57.3325,2,122,6
1978,57.3275,2,105,3
1978,57.01667,2,113,6
1978,57.01667,2,105,6
1978,57.01667,2,108,6
1978,57.01667,2,110,6
1978,57.01667,2,110,6
1978,57.01667,2,108,6
1978,57.01667,2,102,6
1978,57.01667,2,106,1
1978,57.01667,2,105,4
1978,57.01667,2,104,6
1978,57.01667,2,105,6
1978,57.01667,2,101,6
1978,57.01667,2,115,6
1978,57.01667,2,109,2
1978,57.01667,2,92,1
1979,56.66334,2,133,1
1979,56.66334,2,137,6
1979,56.66334,2,113,1
1979,56.66334,2,139,1
1979,56.66334,2,141,1
1979,56.66334,2,138,1
1979,56.66334,2,146,1
1979,56.66334,2,151,1
1979,56.66334,2,111,6
1979,56.66334,2,127,1
1979,56.66334,2,124,1
1979,56.66334,2,122,1
1979,56.66334,2,120,1
1979,56.99834,2,124,1
1979,56.99834,2,92,0
1979,56.99834,2,107,6
1979,56.99834,2,115,1
1979,56.99834,2,121,1
1979,56.99834,2,107,6
1979,56.99834,2,105,6
1979,56.99834,2,112,1
1979,56.99834,2,102,6
1979,56.99834,2,109,6
1979,56.99834,2,102,6
1979,56.99834,2,118,6
1979,56.99834,2,110,1
1979,56.99834,2,114,5
1979,56.99834,2,112,6
1979,56.99834,2,109,6
1979,56.99834,2,113,6
1979,56.99834,2,103,1
1980,56.8325,2,96,1
1980,56.8325,2,112,1
1980,56.8325,2,95,1
1980,56.8325,2,114,1
1980,56.8325,2,123,1
1980,56.8325,2,87,1
1980,56.8325,2,121,1
1980,56.8325,2,113,1
1980,56.8325,2,121,1
1980,56.8325,2,93,1
1980,56.8325,2,108,1
1980,56.8325,2,112,1
1980,57.17867,2,124,6
1980,57.17867,2,130,6
1980,57.17867,2,104,1
1980,57.17867,2,119,6
1980,57.17867,2,133,1
1980,57.17867,2,114,1
1980,57.3415,2,91,1
1980,57.3415,2,79,1
1980,57.3415,2,127,6
1980,57.3415,2,114,6
1980,56.99409,2,130,1
1980,56.99409,2,110,1
1980,56.99409,2,127,6
1980,56.99409,2,122,1
1980,56.99409,2,110,1
1980,56.99409,2,107,1
1980,56.99409,2,127,1
1980,56.99409,2,140,5
1980,56.99409,2,134,1
1980,56.99409,2,108,1
1980,56.99409,2,136,6
1980,56.99409,2,135,1
1980,56.99409,2,135,5
1980,56.99409,2,114,1
1980,56.99409,2,119,1
1980,56.99409,2,105,1
1980,56.99409,2,121,1
1980,56.99409,2,999,9
1980,56.99409,2,122,6
1980,56.99409,2,121,1
1980,56.99409,2,115,1
1980,56.99409,2,113,1
1980,56.99409,2,128,1
1980,56.99409,2,128,1
1980,56.99409,2,145,1
1980,56.99409,2,129,1
1980,56.99409,2,138,1
1980,56.99409,2,135,1
1980,56.99409,2,109,1
1980,56.99409,2,139,1
1980,56.99409,2,109,1
1980,56.99409,2,102,1
1980,56.99409,2,118,1
1980,56.99409,2,129,1
1980,56.99409,2,129,1
1980,56.99409,2,103,1
1980,56.99409,2,125,1
1980,56.99409,2,120,1
1980,56.99409,2,122,1
1980,56.99409,2,128,1
1980,56.99409,2,126,1
1980,56.99409,2,106,1
1980,56.99409,2,123,1
1980,56.99409,2,128,1
1980,56.99409,2,124,1
1980,56.99409,2,117,1
1980,56.99409,2,119,6
1980,56.99409,2,139,1
1980,56.99409,2,142,1
1980,56.99409,2,114,1
1980,56.99409,2,114,1
1980,56.99409,2,142,1
1980,56.99409,2,127,1
1980,56.99409,2,110,1
1980,56.99409,2,999,6
1980,56.99409,2,122,6
1980,56.99409,2,135,1
1980,56.99409,2,134,1
1980,56.99409,2,100,1
1980,56.99409,2,140,1
1980,56.99409,2,123,1
1980,56.99409,2,123,1
1980,56.99409,2,145,6
1980,56.99409,2,140,1
1980,56.99409,2,115,1
1980,56.99409,2,114,1
1980,56.99409,2,127,1
1980,56.99409,2,125,1
1980,56.99409,2,101,1
1980,56.99409,2,112,1
1980,56.99409,2,112,1
1980,56.99409,2,131,1
1980,56.99409,2,119,1
1980,56.99409,2,123,1
1980,56.99409,2,101,1
1980,56.99409,2,123,1
1980,56.99409,2,151,1
1980,56.99409,2,119,1
1980,56.99409,2,120,1
1980,56.99409,2,122,1
1980,56.99409,2,130,1
1980,56.99409,2,127,1
1980,56.99409,2,135,1
1980,56.99409,2,124,6
1980,56.99409,2,128,1
1980,56.99409,2,121,1
1980,56.99409,2,127,1
1980,56.99409,2,134,1
1980,56.99409,2,131,1
1980,56.99409,2,133,6
1980,56.99409,2,105,1
1980,56.99409,2,128,1
1980,56.99409,2,111,1
1980,56.99409,2,149,2
1980,56.99409,2,115,1
1980,56.99409,2,128,1
1980,56.99409,2,127,1
1980,56.99409,2,112,1
1980,56.99409,2,114,1
1980,56.99409,2,128,1
1980,56.99409,2,113,1
1980,56.99409,2,132,1
1980,56.99409,2,117,6
1980,56.99409,2,115,1
1980,56.99409,2,121,1
1980,56.99409,2,145,1
1980,56.99409,2,124,1
1980,56.99409,2,127,1
1980,56.99409,2,133,1
1980,56.99409,2,118,6
1980,56.99409,2,145,1
1980,56.99409,2,112,1
1980,56.99409,2,110,1
1980,56.99409,2,108,4
1980,56.99409,2,132,1
1980,56.99409,2,118,1
1980,56.99409,2,129,1
1980,56.99409,2,113,1
1980,56.99409,2,140,1
1980,56.99409,2,134,1
1980,56.99409,2,117,1
1980,56.99409,2,126,1
1980,56.99409,2,116,1
1980,56.99409,2,110,1
1980,56.99409,2,119,1
1980,56.99409,2,116,1
1980,56.99409,2,110,1
1980,56.99409,2,130,1
1980,56.99409,2,109,1
1980,56.99409,2,146,1
1980,56.99409,2,115,1
1980,56.99409,2,118,1
1980,56.99409,2,140,1
1980,56.99409,2,123,1
1980,56.99409,2,142,1
1980,56.99409,2,136,1
1980,56.99409,2,129,1
1980,56.99409,2,118,1
1980,56.99409,2,128,1
1980,56.99409,2,118,1
1980,56.99409,2,120,1
1980,56.99409,2,122,1
1980,56.99409,2,123,1
1980,56.99409,2,115,1
1980,56.99409,2,125,1
1980,56.99409,2,133,1
1980,56.99409,2,114,1
1980,56.99409,2,141,1
1980,56.99409,2,115,1
1980,56.99409,2,118,1
1980,56.99409,2,104,1
1980,56.99409,2,136,1
1980,56.99409,2,125,1
1980,56.99409,2,135,6
1980,56.99409,2,128,1
1980,56.99409,2,119,1
1980,56.99409,2,120,1
1980,56.99409,2,125,1
1980,56.99409,2,135,1
1980,56.99409,2,109,1
1980,56.99409,2,126,1
1980,56.99409,2,134,1
1980,56.99409,2,123,1
1980,56.99409,2,114,1
1980,56.99409,2,133,1
1980,56.99409,2,120,6
1980,56.99409,2,118,6
1980,56.99409,2,107,1
1980,56.99409,2,130,1
1980,56.99409,2,123,1
1980,56.99409,2,118,1
1980,56.99409,2,132,1
1980,56.99409,2,141,1
1980,56.99409,2,133,1
1980,56.99409,2,131,1
1980,56.99409,2,133,6
1980,56.99409,2,124,1
1980,56.99409,2,111,1
1980,56.99409,2,127,1
1980,56.99409,2,137,1
1980,56.99409,2,120,4
1980,56.99409,2,121,1
1980,56.99409,2,125,1
1980,56.99409,2,115,1
1980,56.99409,2,111,6
1980,56.99409,2,110,1
1980,56.99409,2,148,1
1980,56.99409,2,74,1
1980,56.99409,2,134,1
1980,56.99409,2,120,1
1980,56.99409,2,112,1
1980,56.99409,2,140,1
1980,56.99409,2,120,1
1980,56.99409,2,130,1
1980,56.99409,2,121,1
1980,56.99409,2,128,1
1980,56.99409,2,117,0
1980,56.99409,2,128,1
1980,56.99409,2,118,1
1980,56.99409,2,119,1
1980,56.99409,2,131,6
1980,56.99409,2,113,1
1980,56.99409,2,137,6
1980,56.99409,2,133,1
1980,56.99409,2,139,1
1980,56.99409,2,130,1
1980,56.99409,2,120,1
1980,56.99409,2,152,1
1980,56.99409,2,117,1
1980,56.99409,2,120,1
1980,56.99409,2,111,1
1980,56.99409,2,128,1
1980,56.99409,2,131,1
1980,56.99409,2,120,1
1980,56.99409,2,112,1
1980,56.99409,2,101,1
1980,56.99409,2,132,1
1980,56.99409,2,131,1
1980,56.99409,2,133,1
1980,56.99409,2,124,1
1980,56.99409,2,127,1
1980,56.99409,2,113,1
1980,56.99409,2,139,1
1980,56.99409,2,123,6
1980,56.99409,2,115,6
1980,56.99409,2,125,1
1980,56.99409,2,132,1
1980,56.99409,2,119,1
1980,56.99409,2,109,1
1980,56.99409,2,135,1
1980,56.99409,2,131,1
1980,56.99409,2,122,1
1980,56.99409,2,126,1
1980,56.99409,2,119,1
1980,56.99409,2,117,1
1980,56.99409,2,109,1
1980,56.99409,2,122,1
1980,56.99409,2,125,1
1980,56.99409,2,109,1
1980,56.99409,2,111,1
1980,56.99409,2,138,1
1980,56.99409,2,143,6
1980,56.99409,2,130,1
1980,56.99409,2,122,1
1980,56.99409,2,118,1
1980,56.99409,2,116,1
1980,56.99409,2,120,1
1980,56.99409,2,112,1
1980,56.99409,2,134,1
1980,56.99409,2,134,1
1980,56.99409,2,128,6
1980,56.99409,2,135,1
1980,56.99409,2,110,1
1980,56.99409,2,143,6
1980,56.99409,2,114,1
1980,56.99409,2,128,1
1980,56.99409,2,127,6
1980,56.99409,2,115,1
1980,56.99409,2,128,1
1980,56.99409,2,113,1
1980,56.99409,2,109,6
1980,56.99409,2,127,1
1980,56.99409,2,126,1
1980,56.99409,2,113,1
1980,56.99409,2,115,1
1980,56.99409,2,117,1
1980,56.99409,2,131,1
1980,56.99409,2,123,1
1980,56.99409,2,121,1
1980,56.99409,2,110,6
1980,56.99409,2,112,1
1980,56.99409,2,106,1
1980,56.99409,2,110,1
1980,56.99409,2,118,1
1980,56.99409,2,107,6
1980,56.99409,2,127,1
1980,56.99409,2,112,1
1980,56.99409,2,118,1
1980,56.99409,2,107,1
1980,56.99409,2,122,1
1980,56.99409,2,124,1
1980,57.16367,2,133,6
1980,57.16367,2,129,6
1980,57.16367,2,115,6
1980,57.16367,2,130,3
1980,57.16367,2,143,5
1980,57.16367,2,109,6
1980,57.16367,2,125,6
1980,57.16367,2,116,6
1980,57.16367,2,137,6
1980,57.16367,2,113,6
1980,57.16367,2,124,6
1980,57.16367,2,114,6
1980,57.16367,2,121,6
1980,57.16367,2,114,6
1980,57.16367,2,131,6
1980,57.16367,2,100,6
1980,57.16367,2,116,6
1980,57.16367,2,116,6
1980,57.16367,2,85,0
1980,57.16367,2,93,0
1980,57.16367,2,133,6
1980,57.16367,2,127,6
1980,57.16367,2,119,6
1980,57.16367,2,128,6
1980,57.16367,2,114,6
1980,57.16367,2,123,6
1980,57.16367,2,112,6
1980,57.16367,2,116,6
1980,57.16367,2,172,0
1980,57.16367,2,155,6
1980,57.16367,2,121,6
1980,57.16367,2,117,6
1980,57.16367,2,134,1
1980,57.16367,2,111,6
1980,57.16367,2,142,6
1980,57.16367,2,109,6
1980,57.16367,2,101,6
1980,57.16367,2,109,6
1980,57.16367,2,86,0
1980,57.16367,2,76,0
1980,57.16367,2,110,6
1980,57.16367,2,115,6
1980,57.16367,2,106,6
1980,57.16367,2,120,6
1980,57.16367,2,83,0
1980,57.16367,2,95,6
1980,57.16367,2,125,6
1980,57.16367,2,76,0
1980,57.16367,2,111,6
1980,57.16367,2,123,6
1980,57.49658,2,116,6
1980,57.49658,2,118,6
1980,57.49658,2,114,6
1980,57.49658,2,104,6
1980,57.49658,2,112,6
1980,57.49658,2,112,6
1980,57.49658,2,999,6
1980,57.49658,2,130,6
1980,57.49658,2,120,6
1980,57.49658,2,124,6
1980,57.49658,2,112,6
1980,57.49658,2,104,6
1980,57.49658,2,106,6
1980,57.49658,2,112,6
1980,57.49658,2,119,6
1980,57.49658,2,117,6
1980,57.49658,2,114,6
1980,57.49658,2,121,6
1980,57.49658,2,139,1
1980,57.49658,2,118,6
1980,57.49658,2,119,6
1980,57.49658,2,115,6
1980,57.49658,2,999,6
1980,57.49658,2,112,6
1980,57.49658,2,112,6
1980,57.49658,2,123,6
1980,57.49658,2,121,6
1980,57.49658,2,123,6
1980,57.49658,2,125,6
1980,57.49658,2,132,6
1980,57.49658,2,113,6
1980,57.49658,2,113,6
1980,57.49658,2,113,6
1980,57.49658,2,129,6
1980,57.49658,2,108,6
1980,57.49658,2,999,6
1980,57.49658,2,999,6
1980,57.49658,2,88,0
1980,57.49658,2,110,6
1980,57.49658,2,116,6
1980,57.49658,2,124,6
1980,57.49658,2,104,6
1980,57.49658,2,113,6
1980,57.49658,2,116,6
1980,57.49658,2,114,6
1980,57.49658,2,115,6
1980,57.49658,2,117,6
1980,57.49658,2,123,6
1980,57.49658,2,119,6
1980,57.49658,2,108,6
1980,57.49658,2,124,6
1980,57.49658,2,120,6
1980,57.49658,2,109,6
1980,57.49658,2,113,6
1980,57.49658,2,113,6
1980,57.49658,2,113,6
1980,57.49658,2,126,6
1980,57.49658,2,110,6
1980,57.49658,2,131,6
1980,57.49658,2,125,6
1980,57.49658,2,112,6
1980,57.49658,2,117,6
1980,57.49658,2,120,6
1980,57.49658,2,117,6
1980,57.49658,2,121,6
1980,57.49658,2,130,6
1980,57.49658,2,112,6
1980,57.49658,2,114,6
1980,57.49658,2,999,9
1980,57.49658,2,119,6
1980,57.49658,2,113,6
1980,57.49658,2,127,6
1980,57.49658,2,119,6
1980,57.49658,2,108,6
1980,57.49658,2,135,6
1980,57.49658,2,127,6
1980,57.49658,2,113,6
1980,57.49658,2,122,6
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,128,1
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,137,6
1980,57.49658,2,999,6
1980,57.49658,2,125,6
1980,57.49658,2,118,6
1980,57.49658,2,95,6
1980,57.49658,2,113,6
1980,57.49658,2,126,6
1980,57.49658,2,118,6
1980,57.49658,2,114,6
1980,57.49658,2,118,6
1980,57.49658,2,111,6
1980,57.49658,2,999,6
1980,57.49658,2,115,6
1980,57.49658,2,117,6
1980,57.49658,2,122,6
1980,57.49658,2,117,6
1980,57.49658,2,129,6
1980,57.49658,2,108,6
1980,57.49658,2,999,6
1980,57.49658,2,111,6
1980,57.49658,2,122,6
1980,57.49658,2,110,6
1980,57.49658,2,110,6
1980,57.49658,2,111,6
1980,57.49658,2,115,6
1980,57.49658,2,119,6
1980,57.49658,2,118,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,119,6
1980,57.49658,2,89,0
1980,57.49658,2,108,6
1980,57.49658,2,120,6
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,999,6
1980,57.49658,2,111,5
1980,57.49658,2,120,6
1980,57.49658,2,118,6
1980,57.49658,2,117,6
1980,57.49658,2,111,6
1980,57.49658,2,117,6
1980,57.49658,2,103,0
1980,57.49658,2,999,6
1980,57.49658,2,112,6
1980,57.49658,2,116,6
1980,57.49658,2,115,6
1980,57.49658,2,112,6
1980,57.49658,2,118,6
1980,57.49658,2,110,6
1980,57.49658,2,115,6
1980,57.49658,2,123,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,126,6
1980,57.49658,2,122,6
1980,57.49658,2,131,6
1980,57.49658,2,92,0
1980,57.49658,2,113,6
1980,57.49658,2,121,6
1980,57.49658,2,122,6
1980,57.49658,2,119,6
1980,57.49658,2,130,6
1980,57.49658,2,119,6
1980,57.49658,2,109,6
1980,57.49658,2,999,6
1980,57.49658,2,114,6
1980,57.49658,2,125,6
1980,57.49658,2,121,6
1980,57.49658,2,113,6
1980,57.49658,2,187,0
1980,57.49658,2,128,6
1980,57.49658,2,114,6
1980,57.49658,2,118,6
1980,57.49658,2,110,6
1980,57.49658,2,117,6
1980,57.49658,2,118,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,113,6
1980,57.49658,2,131,6
1980,57.49658,2,126,6
1980,57.49658,2,120,6
1980,57.49658,2,116,6
1980,57.49658,2,117,6
1980,57.49658,2,123,6
1980,57.49658,2,128,6
1980,57.67534,2,107,1
1980,57.67534,2,115,6
1980,57.67534,2,81,1
1980,57.67534,2,85,1
1980,57.83492,2,72,0
1980,57.6745,2,101,6
1980,57.6745,2,117,1
1980,57.6745,2,107,6
1980,57.6745,2,120,6
1980,57.6745,2,111,1
1980,57.6745,2,117,6
1980,57.6745,2,90,1
1980,57.6745,2,105,1
1980,57.334,2,112,6
1980,57.334,2,125,6
1980,57.334,2,118,6
1980,57.334,2,122,6
1980,57.334,2,999,6
1980,57.334,2,117,6
1980,57.334,2,114,6
1980,57.334,2,113,6
1980,57.4955,2,115,6
1980,57.66292,2,111,6
1980,57.66292,2,111,6
1980,57.66292,2,115,6
1980,56.99609,2,111,6
1980,56.99609,2,129,6
1980,56.99609,2,75,0
1980,56.99609,2,125,6
1980,56.99609,2,125,6
1980,56.99609,2,93,1
1982,56.83758,2,125,1
1982,56.83758,2,109,1
1982,56.83758,2,125,1
1982,56.83758,2,122,5
1982,56.83758,2,109,1
1982,56.83758,2,122,5
1982,56.83758,2,123,5
1982,56.99025,2,96,5
1982,56.99025,2,103,1
1982,56.99025,2,105,5
1982,57.15483,2,114,6
1982,57.15483,2,104,1
1982,57.15483,2,124,5
1982,57.15483,2,98,1
1982,57.15483,2,112,1
1982,57.15483,2,106,6
1982,57.15483,2,127,1
1982,57.32192,2,133,5
1982,57.32192,2,124,6
1982,57.32192,2,131,6
1982,57.32192,2,120,3
1982,57.32192,2,108,1
1982,57.32192,2,147,5
1982,57.32192,2,121,5
1982,57.32192,2,99,4
1982,57.32192,2,116,5
1982,57.32192,2,100,1
1982,57.32192,2,95,1
1982,57.50509,2,122,5
1982,57.50509,2,117,1
1982,57.50509,2,144,1
1982,57.50509,2,136,6
1982,57.50509,2,122,1
1982,57.50509,2,125,5
1982,57.50509,2,98,6
1982,57.50509,2,107,6
1982,57.50509,2,119,5
1982,57.50509,2,98,1
1982,57.50509,2,127,1
1982,57.67975,2,113,6
1982,57.67975,2,118,5
1982,57.67975,2,116,5
1982,57.67975,2,113,5
1982,58.02084,2,94,1
1982,57.67709,2,134,3
1982,57.67709,2,111,6
1982,57.67709,2,113,5
1982,57.67709,2,101,5
1982,57.356,2,124,5
1982,56.9955,2,122,1
1982,56.9955,2,108,1
1982,56.9955,2,124,5
1982,56.9955,2,118,6
1982,56.9955,2,128,4
1982,56.9955,2,77,0
1982,56.9955,2,127,4
1982,56.9955,2,105,6
1982,56.9955,2,86,0
1982,56.9955,2,127,1
1982,56.9955,2,113,5
1982,56.9955,2,82,0
1982,56.9955,2,100,1
1982,56.9955,2,107,5
1982,56.9955,2,87,0
1982,56.9955,2,105,6
1982,56.9955,2,82,0
1982,56.9955,2,115,6
1982,56.9955,2,87,0
1982,56.9955,2,73,0
1982,56.9955,2,113,5
1982,56.9955,2,78,0
1982,56.9955,2,77,0
1982,56.9955,2,74,0
1982,56.9955,2,93,0
1982,56.9955,2,135,5
1982,56.9955,2,92,0
1987,57.51292,2,131,6
1987,57.51292,2,124,6
1987,57.51292,2,119,6
1987,57.51292,2,130,6
1987,57.51292,2,113,6
1987,57.51292,2,126,6
1987,57.51292,2,132,6
1987,57.51292,2,118,6
1987,57.51292,2,127,6
1987,57.51292,2,104,6
1987,57.51292,2,128,6
1987,57.51292,2,122,6
1987,57.51292,2,128,6
1987,57.51292,2,127,6
1987,57.51292,2,122,6
1987,57.51292,2,127,6
1987,57.51292,2,123,6
1987,57.51292,2,116,6
1987,57.51292,2,138,6
1987,57.51292,2,128,6
1987,57.33784,2,135,5
1987,57.33784,2,132,1
1987,57.33784,2,128,1
1987,57.17467,2,123,5
1987,57.00542,2,57,0
1987,57.00542,2,53,0
1987,57.00542,2,59,0
1987,57.11517,2,43,0
1987,57.49867,2,138,1
1978,57.6575,2,95,1
1978,57.6575,2,113,6
1978,57.6575,2,103,6
1978,57.6575,2,113,1
1978,57.6575,2,110,6
1978,57.6575,2,97,1
1978,57.6575,2,115,2
1978,57.6575,2,93,1
1978,57.6575,2,99,1
1978,57.6575,2,99,1
1978,57.6575,2,101,1
1978,57.6575,2,118,6
1978,57.6575,2,100,1
1978,57.6575,2,115,1
1978,57.6575,2,102,5
1978,57.6575,2,94,1
1978,57.6575,2,99,1
1978,57.6575,2,106,1
1978,57.6575,2,102,1
1978,57.6575,2,105,1
1978,57.6575,2,109,1
1978,57.33,2,95,6
1978,57.33,2,106,6
1978,57.33,2,100,6
1978,57.02167,2,137,1
1979,57.49083,2,999,6
1979,57.5,2,99,0
1979,57.5,2,96,0
1979,56.8325,2,127,1
1979,56.8325,2,135,6
1979,56.8325,2,141,1
1979,57.14833,2,65,0
1979,57.14833,2,999,0
1979,57.14833,2,67,0
1979,57.14833,2,60,0
1979,57.14833,2,65,0
1979,57.14833,2,62,0
1979,57.14833,2,999,0
1979,57.14833,2,71,0
1979,57.14833,2,999,0
1979,57.14833,2,999,0
1979,57.14833,2,70,0
1979,57.14833,2,63,0
1979,57.14833,2,66,0
1979,57.14833,2,65,0
1979,57.14833,2,61,0
1979,57.14833,2,55,0
